ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
18481,330000.0,2,2,1,25,0,-1,0,0,0,0,118053.0,197622.0,25664.0,9461.0,6407.0,15791.0,198842.0,25000.0,9004.0,6000.0,15000.0,6000.0,0
5350,80000.0,2,1,2,23,1,2,0,0,2,2,80461.0,78259.0,66068.0,50748.0,51490.0,50626.0,37.0,2122.0,3600.0,1600.0,18.0,1800.0,1
6908,50000.0,1,2,2,46,-1,-1,-1,-1,0,0,1540.0,26060.0,0.0,2650.0,3320.0,2764.0,26060.0,0.0,3472.0,2320.0,1764.0,2841.0,0
5261,40000.0,2,2,2,24,1,2,0,0,2,2,36890.0,36023.0,36993.0,38427.0,39875.0,39272.0,0.0,1989.0,2423.0,2000.0,0.0,1000.0,1
20593,50000.0,1,2,2,27,0,0,0,0,0,0,17831.0,18139.0,18777.0,19662.0,19348.0,19355.0,1295.0,1323.0,1598.0,674.0,690.0,855.0,0
3853,50000.0,1,3,1,48,-1,-1,-1,-1,-1,-1,1058.0,1726.0,390.0,390.0,390.0,390.0,1726.0,390.0,390.0,390.0,390.0,390.0,1
29635,210000.0,1,1,2,31,0,0,0,0,0,0,36042.0,37141.0,38179.0,39243.0,39740.0,40574.0,2000.0,1936.0,2000.0,1450.0,1472.0,3500.0,0
9080,50000.0,1,2,2,26,1,5,4,8,7,6,48481.0,47426.0,56623.0,55815.0,55033.0,53625.0,0.0,10000.0,0.0,0.0,0.0,0.0,0
22267,400000.0,2,1,2,29,0,0,2,0,0,0,74829.0,77970.0,70557.0,71867.0,72137.0,72955.0,7017.0,0.0,3200.0,2750.0,3000.0,5800.0,1
20991,180000.0,1,1,2,31,1,2,2,2,2,2,172505.0,166692.0,176869.0,347813.0,171041.0,181637.0,0.0,16000.0,6000.0,0.0,15000.0,7000.0,0
1050,100000.0,1,2,1,49,0,0,0,2,0,0,34704.0,30906.0,28325.0,22160.0,18842.0,17023.0,2011.0,2028.0,10.0,558.0,1044.0,12.0,0
17598,310000.0,2,1,2,29,-2,-2,-2,-2,-2,-2,976.0,-7.0,-7.0,-7.0,1440.0,3079.0,0.0,0.0,0.0,1447.0,3094.0,0.0,0
6732,80000.0,1,1,1,60,0,0,0,0,-2,-2,53315.0,47740.0,50100.0,0.0,0.0,0.0,3300.0,6267.0,0.0,0.0,0.0,4189.0,0
544,100000.0,2,1,2,24,0,0,0,0,-1,-1,30092.0,30486.0,30178.0,29735.0,14718.0,29427.0,1553.0,5000.0,87.0,14761.0,29514.0,330.0,0
28946,250000.0,2,3,1,43,-2,-2,-2,-2,-2,-2,278.0,278.0,278.0,278.0,278.0,428.0,278.0,278.0,278.0,278.0,428.0,278.0,0
18256,80000.0,1,3,1,55,0,0,0,0,0,0,80037.0,79788.0,81571.0,75814.0,49784.0,51408.0,63000.0,25000.0,7704.0,8700.0,3000.0,12900.0,0
26813,290000.0,1,2,2,30,0,0,0,-2,-2,-1,10823.0,13226.0,652.0,0.0,652.0,92775.0,3000.0,978.0,0.0,652.0,92775.0,4000.0,0
18712,70000.0,2,1,2,26,0,0,0,0,0,0,46222.0,47650.0,48867.0,47808.0,43022.0,44077.0,2500.0,2300.0,2300.0,2000.0,1900.0,3000.0,0
23576,210000.0,2,1,1,38,-2,-2,-2,-2,-2,-2,-81.0,-81.0,-81.0,-81.0,-81.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2656,260000.0,2,1,1,35,2,2,-2,-1,0,0,1013.0,0.0,0.0,6895.0,3718.0,0.0,0.0,0.0,6895.0,0.0,0.0,0.0,1
6745,10000.0,1,2,2,23,0,0,2,0,0,2,7886.0,9085.0,7784.0,8547.0,8907.0,6844.0,1500.0,1000.0,1000.0,600.0,200.0,500.0,1
25677,280000.0,2,1,2,31,2,-1,-1,-2,-2,-2,103.0,168.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0
2553,20000.0,2,3,1,31,0,0,0,0,0,0,15654.0,16425.0,17265.0,16647.0,12213.0,10998.0,1330.0,1170.0,500.0,420.0,397.0,221.0,1
18214,300000.0,1,1,3,50,0,0,0,0,0,0,301731.0,230617.0,306116.0,291201.0,241557.0,193103.0,60000.0,80006.0,10523.0,8565.0,8700.0,3412.0,1
13267,110000.0,1,3,2,29,0,0,0,0,0,2,64351.0,64739.0,75697.0,86483.0,97054.0,105553.0,1415.0,12182.0,12201.0,12403.0,10350.0,3000.0,1
4463,50000.0,1,2,1,27,0,0,0,0,0,0,9837.0,3898.0,21682.0,20833.0,20289.0,19380.0,1010.0,21282.0,694.0,1000.0,700.0,400.0,0
23872,360000.0,1,1,2,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11343,20000.0,1,2,1,41,2,2,3,2,2,2,17213.0,19041.0,18449.0,17857.0,18735.0,19277.0,2400.0,0.0,0.0,1320.0,1000.0,0.0,1
2828,150000.0,2,3,1,57,-1,-1,-1,-1,-1,-1,5483.0,9136.0,17348.0,6456.0,12256.0,8156.0,9136.0,17348.0,6456.0,12256.0,8156.0,5256.0,0
13493,20000.0,2,1,1,58,0,0,0,0,0,0,17241.0,18463.0,19640.0,19114.0,18679.0,15000.0,1500.0,1626.0,100.0,600.0,300.0,0.0,0
10386,450000.0,1,1,1,54,-1,-1,-1,-1,-2,-2,727.0,0.0,419.0,0.0,0.0,0.0,0.0,419.0,0.0,0.0,0.0,6154.0,0
2367,400000.0,1,1,1,66,0,0,0,0,0,0,258070.0,77910.0,61440.0,44590.0,12270.0,0.0,47000.0,1500.0,0.0,0.0,0.0,0.0,0
15034,180000.0,1,2,1,36,2,2,2,2,2,2,114140.0,115764.0,117426.0,119000.0,120528.0,123451.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,1
18512,70000.0,2,2,2,22,0,0,0,0,0,0,66505.0,67514.0,69038.0,69927.0,50579.0,49483.0,2501.0,3001.0,2608.0,1777.0,1792.0,1793.0,1
7305,180000.0,2,2,1,37,0,0,0,0,0,0,78089.0,75159.0,76602.0,76896.0,78588.0,77770.0,3333.0,3310.0,2900.0,3040.0,3500.0,2300.0,0
2445,50000.0,1,2,1,54,0,0,0,2,0,0,47872.0,48802.0,50214.0,19321.0,19867.0,20384.0,2000.0,2456.0,0.0,1000.0,1000.0,1000.0,0
24632,170000.0,1,1,1,42,-1,-1,-1,-1,-1,-1,610.0,995.0,2429.0,2202.0,598.0,1801.0,995.0,2429.0,2202.0,598.0,1801.0,1157.0,0
22373,180000.0,2,1,2,27,0,0,0,0,0,0,101489.0,78738.0,78639.0,44295.0,44113.0,37805.0,10006.0,8000.0,1610.0,10000.0,1333.0,8818.0,0
3673,100000.0,2,1,2,26,-1,-1,-2,-2,-2,-2,26273.0,-73.0,-73.0,-73.0,-73.0,-73.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4898,80000.0,2,2,1,37,0,0,0,0,0,0,57830.0,55107.0,51616.0,47843.0,48427.0,49101.0,2103.0,2023.0,1850.0,1800.0,1806.0,1516.0,0
14794,20000.0,1,1,2,25,2,2,4,4,3,2,2902.0,6888.0,7638.0,7388.0,6991.0,33327.0,4200.0,1000.0,0.0,0.0,27150.0,900.0,1
21543,80000.0,2,2,2,24,0,0,0,0,0,0,17220.0,14844.0,12718.0,8808.0,7952.0,7925.0,1400.0,1600.0,1088.0,245.0,636.0,0.0,0
5769,320000.0,1,1,3,32,-1,-1,-1,-1,-1,-1,802.0,4929.0,2064.0,4365.0,1183.0,3287.0,4929.0,2064.0,4365.0,1183.0,3287.0,2810.0,0
19916,500000.0,2,3,2,40,0,0,0,0,0,0,212961.0,264961.0,237006.0,139311.0,128095.0,181304.0,63000.0,20078.0,30141.0,30000.0,60000.0,50000.0,0
18422,160000.0,2,2,2,25,1,-1,0,0,0,-2,0.0,1000.0,2043.0,3133.0,0.0,0.0,1000.0,1043.0,1133.0,0.0,0.0,7482.0,1
12670,60000.0,1,3,1,55,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11693,80000.0,1,1,1,41,1,2,0,0,0,0,102383.0,92704.0,87338.0,46927.0,80194.0,0.0,0.0,4000.0,939.0,80000.0,0.0,0.0,0
28167,30000.0,2,1,1,32,0,0,0,0,0,0,27764.0,29276.0,28637.0,29325.0,30004.0,30506.0,2000.0,2000.0,1500.0,1100.0,1300.0,1000.0,1
10417,70000.0,2,1,2,25,0,0,0,0,0,0,24526.0,25532.0,25971.0,14859.0,14930.0,15091.0,1790.0,1229.0,519.0,687.0,557.0,546.0,0
21897,180000.0,2,2,1,27,1,-1,-1,-1,-1,-1,0.0,376.0,0.0,390.0,698.0,636.0,376.0,0.0,390.0,698.0,636.0,456.0,0
14052,300000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,3853.0,1946.0,790.0,3569.0,657.0,0.0,1946.0,790.0,3569.0,657.0,0.0,3412.0,0
4416,170000.0,1,2,1,48,-1,-1,-1,0,0,-2,390.0,390.0,780.0,780.0,0.0,0.0,390.0,780.0,0.0,0.0,0.0,0.0,0
26807,360000.0,1,1,2,31,0,0,0,0,0,0,81740.0,81980.0,90216.0,86410.0,94668.0,93275.0,8000.0,10055.0,10000.0,10049.0,10053.0,9006.0,0
7666,80000.0,2,2,2,33,-2,-2,-1,-1,0,0,47867.0,31925.0,731.0,55541.0,56703.0,57833.0,1925.0,731.0,56000.0,2055.0,2070.0,4447.0,0
5723,380000.0,1,2,1,48,0,0,0,0,0,0,379080.0,294675.0,226959.0,219918.0,203575.0,188774.0,13000.0,9500.0,8000.0,7200.0,6700.0,7500.0,0
2004,50000.0,2,2,2,33,2,0,0,0,0,0,27752.0,28787.0,29800.0,30393.0,31031.0,33020.0,1487.0,1500.0,1081.0,1121.0,2500.0,0.0,1
24734,90000.0,1,1,1,34,0,0,0,-2,-2,-2,106339.0,90500.0,0.0,0.0,0.0,0.0,20585.0,0.0,0.0,0.0,0.0,0.0,0
12540,250000.0,2,3,1,49,-2,-2,-2,-2,-2,-2,632.0,316.0,316.0,316.0,316.0,316.0,0.0,316.0,316.0,316.0,316.0,316.0,1
14532,50000.0,1,2,2,26,0,0,0,0,0,0,20329.0,14244.0,30580.0,15365.0,15587.0,15940.0,1600.0,1600.0,1000.0,1000.0,1000.0,1000.0,0
23328,170000.0,2,2,2,47,0,0,0,0,0,0,62927.0,36885.0,34289.0,31518.0,31338.0,31838.0,1566.0,1606.0,1325.0,1015.0,10000.0,1111.0,0
2307,30000.0,2,2,1,26,0,0,0,-1,2,-1,10540.0,9766.0,-2643.0,2596.0,1123.0,2390.0,1081.0,0.0,6712.0,0.0,2780.0,0.0,0
20386,30000.0,1,3,2,23,1,2,0,0,0,0,30391.0,29144.0,30419.0,30097.0,25887.0,25707.0,0.0,2033.0,1420.0,0.0,92.0,0.0,0
10079,100000.0,2,2,1,28,0,0,0,0,0,0,95251.0,98226.0,98295.0,100406.0,100430.0,101392.0,5401.0,3576.0,3754.0,3806.0,3796.0,4000.0,0
4503,70000.0,2,2,1,27,1,2,0,0,0,0,71570.0,68138.0,67682.0,50256.0,43353.0,44219.0,0.0,2705.0,2115.0,1583.0,1597.0,1500.0,1
5547,30000.0,2,2,1,24,0,0,0,0,0,0,22280.0,23671.0,24233.0,22893.0,3332.0,3400.0,1748.0,1310.0,490.0,67.0,68.0,0.0,0
27895,150000.0,2,2,1,29,0,-1,0,0,0,0,8139.0,151691.0,143248.0,109930.0,80987.0,80938.0,151691.0,6502.0,4333.0,2810.0,3100.0,3187.0,0
11614,30000.0,1,2,2,33,0,0,0,0,0,-2,28949.0,30319.0,29400.0,30000.0,0.0,0.0,2233.0,1000.0,600.0,0.0,0.0,0.0,0
26882,500000.0,1,1,2,29,-1,-1,-1,-1,-1,-1,29276.0,7934.0,635.0,12416.0,4022.0,259.0,7972.0,637.0,12553.0,4070.0,259.0,11675.0,0
7359,150000.0,2,2,2,27,0,0,0,0,0,0,146778.0,139111.0,134382.0,134593.0,91112.0,68482.0,6554.0,10000.0,4749.0,3304.0,2285.0,700.0,0
22130,180000.0,2,3,2,24,0,0,0,0,0,0,100772.0,85185.0,77698.0,67459.0,52777.0,46337.0,3034.0,4031.0,2495.0,1556.0,1431.0,1293.0,0
6811,10000.0,1,1,2,30,0,0,0,0,0,0,7930.0,7718.0,8518.0,8950.0,9795.0,3274.0,1200.0,1000.0,1000.0,1000.0,59.0,0.0,0
23255,360000.0,2,1,1,43,-1,0,0,0,0,-2,17412.0,18455.0,19245.0,18370.0,0.0,0.0,1328.0,1637.0,5000.0,0.0,0.0,0.0,0
16546,30000.0,1,2,2,26,0,0,0,0,0,2,27889.0,26990.0,24706.0,25022.0,26405.0,25861.0,2875.0,4900.0,2000.0,2100.0,0.0,2500.0,0
10329,110000.0,2,1,2,32,0,0,0,2,2,2,30852.0,31957.0,37051.0,36303.0,42800.0,38381.0,1906.0,6000.0,0.0,8000.0,0.0,5000.0,0
14802,50000.0,2,1,1,35,1,-1,-1,0,0,-2,0.0,354.0,134.0,134.0,0.0,0.0,354.0,134.0,0.0,0.0,0.0,190.0,0
19163,290000.0,2,2,1,47,0,0,0,0,0,0,244377.0,244394.0,244535.0,244518.0,243689.0,241125.0,10000.0,10000.0,10000.0,9009.0,9031.0,9000.0,0
8221,140000.0,2,2,2,26,-1,0,0,0,0,0,9589.0,78122.0,79327.0,117859.0,120556.0,122894.0,70000.0,3100.0,40000.0,4600.0,4500.0,4800.0,0
11908,130000.0,2,3,1,43,3,2,2,2,2,2,19085.0,18491.0,20579.0,19950.0,21625.0,21129.0,0.0,2400.0,0.0,2000.0,0.0,1800.0,1
21244,190000.0,1,2,1,48,0,-1,0,0,0,0,6450.0,189102.0,189018.0,175871.0,157218.0,151618.0,189717.0,7779.0,6092.0,5018.0,6168.0,1218.0,0
28667,260000.0,2,1,1,35,-2,-2,-2,-2,-1,-1,-124.0,-124.0,-124.0,1599.0,360.0,882.0,0.0,0.0,1723.0,366.0,882.0,0.0,1
7421,280000.0,2,2,2,31,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,5360.0,251.0,0.0,0.0,0.0,5360.0,251.0,5360.0,0
26456,340000.0,2,1,2,50,1,-2,-2,-2,-2,-2,2728.0,15650.0,11550.0,11058.0,6912.0,4125.0,15650.0,11554.0,11058.0,6917.0,4125.0,4850.0,0
18096,300000.0,1,1,1,38,0,0,0,0,0,0,113807.0,103759.0,90827.0,78887.0,57682.0,35493.0,4511.0,3300.0,4505.0,4200.0,2500.0,25151.0,0
4666,470000.0,1,3,1,47,0,0,0,0,0,0,163529.0,129341.0,106390.0,82181.0,79402.0,72121.0,4700.0,30002.0,20000.0,40000.0,35000.0,40000.0,0
2707,30000.0,1,2,1,47,2,2,2,0,0,0,24081.0,29818.0,28966.0,26902.0,25426.0,26799.0,6155.0,0.0,1030.0,1049.0,5000.0,482.0,1
29124,50000.0,2,2,1,54,0,0,0,0,0,0,46137.0,46975.0,47500.0,47921.0,17125.0,16686.0,2000.0,2045.0,1466.0,600.0,604.0,608.0,0
22378,220000.0,2,2,2,28,0,0,0,0,0,0,43436.0,46883.0,44179.0,44704.0,44997.0,45199.0,5012.0,2500.0,2000.0,2000.0,3000.0,3000.0,0
21969,120000.0,2,2,1,28,-2,-2,-2,-2,-2,-2,1613.0,136.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0
8498,50000.0,1,2,2,26,0,0,0,0,0,0,48065.0,49237.0,29651.0,30049.0,28376.0,28954.0,2500.0,1862.0,1150.0,1200.0,1200.0,1202.0,0
3865,30000.0,2,2,2,23,0,0,0,0,0,0,19594.0,20619.0,21631.0,22062.0,22707.0,23312.0,1346.0,1358.0,789.0,1000.0,981.0,1010.0,0
11550,80000.0,1,1,2,39,0,0,0,0,0,0,49171.0,50376.0,51536.0,52782.0,53781.0,55389.0,2000.0,2000.0,2100.0,2000.0,2500.0,2500.0,1
13247,360000.0,1,1,2,29,0,0,0,0,0,0,90071.0,83204.0,75869.0,58219.0,45605.0,32245.0,3032.0,2311.0,1570.0,1500.0,983.0,3000.0,0
5625,210000.0,2,2,1,33,0,0,0,0,0,0,206409.0,198390.0,200035.0,96882.0,99087.0,101427.0,8546.0,7542.0,11538.0,3735.0,4129.0,2821.0,0
8495,50000.0,2,3,1,61,2,0,0,0,2,0,5016.0,6065.0,6985.0,6354.0,4908.0,3724.0,1135.0,1055.0,656.0,0.0,133.0,50.0,0
10671,410000.0,1,2,2,48,0,0,0,-1,-1,0,28921.0,13482.0,8484.0,15286.0,17116.0,18777.0,5422.0,3040.0,15362.0,17133.0,5076.0,4040.0,1
25545,120000.0,2,2,1,37,0,0,0,0,0,0,106469.0,108606.0,107945.0,111622.0,115301.0,117873.0,5400.0,4000.0,5500.0,5500.0,5500.0,1000.0,0
17193,200000.0,2,5,2,29,-1,-1,-1,0,-1,0,9383.0,37303.0,21244.0,7422.0,27761.0,21715.0,37465.0,21321.0,1200.0,27761.0,5548.0,30966.0,0
22915,120000.0,2,2,2,33,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5344,10000.0,1,3,2,31,0,0,2,0,0,0,10119.0,10188.0,9089.0,9271.0,9618.0,8516.0,3000.0,0.0,295.0,459.0,1500.0,2000.0,0
8047,30000.0,1,2,2,39,2,3,2,2,2,3,27000.0,26286.0,26556.0,26818.0,29425.0,28662.0,0.0,1000.0,1000.0,3200.0,0.0,0.0,0
14126,210000.0,2,1,2,26,0,-1,0,0,0,0,6608.0,3582.0,63527.0,32088.0,16731.0,62561.0,3582.0,63000.0,20000.0,5000.0,52343.0,15000.0,0
29014,400000.0,2,1,1,40,-1,-1,-1,-2,-2,-2,3716.0,4318.0,273.0,743.0,516.0,200.0,4318.0,273.0,743.0,516.0,200.0,422.0,0
18615,50000.0,2,1,2,24,2,0,0,0,0,0,43878.0,42490.0,36540.0,16077.0,12134.0,12389.0,2068.0,2065.0,1246.0,450.0,451.0,475.0,1
24437,260000.0,1,1,2,37,-2,-2,-2,-2,-2,-2,256.0,188.0,188.0,198.0,217.0,1825.0,188.0,188.0,198.0,217.0,1825.0,198.0,0
17405,130000.0,2,2,1,48,0,0,0,0,-1,-1,23575.0,17719.0,12167.0,6500.0,6788.0,6887.0,1300.0,1200.0,1000.0,6788.0,6900.0,13041.0,0
19698,120000.0,2,2,1,38,2,2,2,2,2,2,63700.0,65069.0,66450.0,67373.0,68186.0,68959.0,3000.0,3000.0,2600.0,2500.0,2000.0,3000.0,1
28886,250000.0,2,1,1,43,-2,-2,-2,-2,-2,-2,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2574,120000.0,2,1,2,29,-1,-1,-1,-2,-1,-1,1171.0,644.0,-155.0,-155.0,745.0,542.0,1000.0,0.0,0.0,2530.0,542.0,922.0,0
19788,180000.0,2,1,2,38,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1054,70000.0,1,3,2,41,0,0,0,0,0,0,70476.0,68539.0,69520.0,51605.0,50311.0,50729.0,2700.0,3500.0,2000.0,2000.0,2500.0,2500.0,0
10450,300000.0,2,3,1,41,1,-2,-2,-2,-2,-2,390.0,390.0,780.0,390.0,390.0,5144.0,390.0,780.0,0.0,390.0,5144.0,390.0,0
15089,20000.0,1,2,1,37,3,2,0,0,0,0,20334.0,18555.0,3455.0,4359.0,4448.0,4704.0,0.0,1096.0,1000.0,89.0,256.0,0.0,0
14602,30000.0,2,3,1,29,-1,-1,-1,0,0,0,3489.0,14926.0,9937.0,8027.0,14709.0,7483.0,14969.0,9942.0,10.0,10022.0,384.0,0.0,0
2759,200000.0,2,1,2,23,-2,-2,-2,-2,-2,-2,488.0,878.0,488.0,488.0,0.0,1915.0,878.0,488.0,488.0,0.0,1915.0,100.0,0
24803,140000.0,1,2,2,26,0,0,0,0,0,0,21513.0,23147.0,24766.0,25782.0,27348.0,30820.0,2000.0,2000.0,1434.0,2000.0,4100.0,0.0,0
20327,390000.0,2,1,1,53,-1,-1,-2,-2,-1,0,611.0,0.0,0.0,0.0,343.0,1343.0,0.0,0.0,0.0,343.0,1000.0,1076.0,0
17175,250000.0,2,2,2,29,2,2,2,0,0,0,252354.0,258503.0,252087.0,246649.0,177663.0,125960.0,11783.0,0.0,8065.0,5404.0,5000.0,5000.0,1
21105,270000.0,1,2,2,45,1,-2,-1,-1,-1,-1,0.0,0.0,7304.0,3076.0,0.0,16191.0,0.0,7304.0,3076.0,0.0,16191.0,277.0,0
7115,220000.0,1,1,1,35,0,0,0,0,0,0,21960.0,21860.0,25463.0,28036.0,34552.0,43827.0,2000.0,4000.0,3000.0,7000.0,11000.0,3000.0,0
10823,140000.0,2,1,2,27,2,2,2,2,2,2,94903.0,96912.0,98015.0,99155.0,100979.0,99251.0,4400.0,3600.0,3600.0,3500.0,0.0,3470.0,1
18710,30000.0,2,2,2,26,0,0,0,0,0,0,27110.0,27460.0,29710.0,29452.0,11124.0,0.0,1455.0,3623.0,2000.0,1038.0,0.0,0.0,1
380,50000.0,1,2,2,31,0,0,0,0,0,0,20526.0,15129.0,15093.0,9577.0,11139.0,12487.0,2000.0,3000.0,327.0,3000.0,3000.0,5000.0,1
26975,300000.0,1,1,1,38,-1,-1,-1,-1,-2,-2,706.0,195.0,504.0,-627.0,-918.0,-1209.0,200.0,600.0,0.0,0.0,0.0,1791.0,1
3952,70000.0,1,1,2,28,0,0,0,0,0,0,9214.0,10560.0,12071.0,12866.0,14644.0,16230.0,1500.0,2000.0,1000.0,2000.0,2000.0,3000.0,0
5765,80000.0,2,3,2,22,0,0,-1,-1,-2,-2,37990.0,39400.0,15674.0,-1.0,-1.0,-1.0,2400.0,15674.0,0.0,0.0,0.0,0.0,0
13350,390000.0,1,1,1,38,0,0,0,0,0,0,30642.0,31843.0,32860.0,33511.0,34271.0,35040.0,2000.0,1548.0,1199.0,1300.0,1337.0,13000.0,0
22196,70000.0,2,1,2,29,0,0,0,0,0,0,75040.0,75705.0,69514.0,69312.0,69412.0,68692.0,3000.0,3000.0,3100.0,3000.0,3000.0,2700.0,0
23068,440000.0,2,1,2,33,0,0,0,0,0,0,164269.0,160608.0,150150.0,139178.0,123627.0,48175.0,5666.0,5802.0,3577.0,2955.0,12000.0,1025.0,0
12836,120000.0,1,4,1,39,2,0,0,0,0,-1,114647.0,114645.0,72188.0,42840.0,19860.0,390.0,5000.0,10000.0,4000.0,5000.0,390.0,780.0,1
16177,50000.0,2,2,1,47,0,0,0,0,0,0,49571.0,37680.0,31932.0,25300.0,18902.0,18920.0,2000.0,1812.0,2000.0,664.0,700.0,709.0,0
28059,20000.0,2,3,2,40,0,0,0,0,0,-1,19088.0,13828.0,9290.0,6636.0,2941.0,642.0,1248.0,1200.0,1156.0,1000.0,700.0,4600.0,0
1276,20000.0,1,1,2,26,-1,-1,-1,-1,-1,-1,416.0,416.0,416.0,416.0,416.0,982.0,416.0,416.0,416.0,416.0,982.0,0.0,1
24867,150000.0,1,1,1,36,1,-2,-2,-2,-1,-1,0.0,-316.0,-632.0,-1264.0,316.0,782.0,0.0,0.0,0.0,1580.0,782.0,638.0,0
23023,280000.0,2,1,2,36,-1,-1,-1,-1,-1,-1,4126.0,7001.0,12984.0,-5.0,1411.0,5654.0,7065.0,13046.0,5.0,1416.0,5654.0,6055.0,0
24743,280000.0,1,1,2,34,0,0,0,0,0,0,251267.0,258944.0,262562.0,164059.0,131807.0,180524.0,15000.0,10565.0,20253.0,20518.0,155067.0,11007.0,0
21530,80000.0,2,2,2,22,0,0,0,0,0,0,77408.0,78363.0,72602.0,72525.0,56951.0,21952.0,2677.0,3341.0,1850.0,1499.0,933.0,32000.0,0
28705,100000.0,2,3,1,42,-1,-1,-1,-1,-1,-1,1651.0,631.0,3611.0,631.0,631.0,0.0,631.0,3611.0,631.0,631.0,0.0,2113.0,0
13967,40000.0,2,3,1,55,2,2,7,7,7,7,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28935,50000.0,2,2,2,37,0,0,0,-1,0,0,4793.0,3594.0,0.0,5369.0,3746.0,9408.0,3000.0,0.0,5369.0,0.0,9000.0,10000.0,0
19241,380000.0,2,3,1,44,0,0,0,0,-1,-1,7234.0,4772.0,4519.0,3818.0,4096.0,4058.0,1500.0,2000.0,2023.0,4102.0,4448.0,7274.0,0
14769,440000.0,1,1,2,30,-2,-2,-2,-2,-2,-2,390512.0,200426.0,170209.0,136020.0,101744.0,78482.0,10063.0,7784.0,4632.0,3458.0,2671.0,2027.0,0
20405,150000.0,1,4,2,32,0,0,0,-1,0,0,159919.0,68686.0,161192.0,150464.0,143375.0,146411.0,4019.0,146896.0,157436.0,4600.0,4709.0,5600.0,0
13240,20000.0,1,3,2,34,-1,-1,2,2,-2,-2,390.0,780.0,780.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,1
24504,550000.0,1,1,1,44,-2,-2,-2,-2,-2,-2,21788.0,0.0,1091.0,2291.0,1000.0,150.0,0.0,1091.0,2309.0,1000.0,150.0,750.0,0
11907,100000.0,2,2,2,25,0,0,2,0,0,0,87401.0,93476.0,91077.0,92885.0,94831.0,96907.0,7497.0,0.0,3324.0,3442.0,3653.0,4449.0,1
14990,300000.0,2,2,1,40,-1,-1,-1,-1,-1,-1,2991.0,1278.0,4043.0,683.0,172.0,402.0,1278.0,4045.0,685.0,172.0,402.0,4080.0,0
12493,20000.0,2,3,1,33,0,0,0,0,0,0,2909.0,3537.0,4120.0,3802.0,3484.0,3152.0,1224.0,1197.0,269.0,269.0,261.0,227.0,0
13539,50000.0,2,1,2,22,0,0,0,0,0,0,49086.0,48614.0,44211.0,27415.0,26630.0,8551.0,2047.0,1539.0,633.0,634.0,433.0,25586.0,0
27935,180000.0,2,1,2,28,-1,-1,-1,0,-1,-1,2393.0,5428.0,5683.0,39351.0,3241.0,2614.0,5461.0,5834.0,39000.0,3241.0,2614.0,3506.0,0
13100,80000.0,1,2,2,26,0,0,0,0,0,0,80233.0,79849.0,77796.0,30300.0,29922.0,29120.0,4000.0,2300.0,1300.0,1300.0,1500.0,1500.0,0
7342,50000.0,2,2,1,34,0,0,0,0,0,0,49940.0,50761.0,49009.0,14275.0,17251.0,15077.0,2128.0,1344.0,505.0,5585.0,556.0,563.0,0
2479,80000.0,1,2,2,27,0,0,0,0,2,0,45920.0,47186.0,46882.0,49170.0,48269.0,49121.0,5013.0,5000.0,4000.0,0.0,2002.0,1692.0,0
3720,50000.0,1,2,2,30,-1,-1,2,2,-1,-1,780.0,780.0,780.0,0.0,390.0,1320.0,780.0,0.0,0.0,390.0,1320.0,0.0,0
1685,120000.0,2,2,2,30,0,0,0,0,0,0,16812.0,17571.0,18013.0,18197.0,9032.0,11951.0,1358.0,1126.0,636.0,650.0,4000.0,1800.0,0
17520,20000.0,2,1,2,33,0,0,3,3,2,2,11391.0,16180.0,16635.0,16082.0,15529.0,16525.0,5000.0,1000.0,0.0,0.0,1400.0,0.0,0
24177,110000.0,1,2,1,30,0,0,0,-1,2,2,35283.0,26000.0,9000.0,63853.0,59308.0,60576.0,1500.0,1500.0,63853.0,1500.0,2062.0,0.0,0
